CustomerID,TotalRevenue,MonthlyOrder,MonthlyOrderTotal,OrderMonth,PreviousOrderMonth,ConsecutiveOrder
17071,2385.48,2011-11,427.21,2011-11,2011-10,true
17071,2385.48,2011-11,427.21,2011-12,2011-11,true
17071,2385.48,2011-07,358.4,2011-03,2011-02,true
17071,2385.48,2011-07,358.4,2011-04,2011-03,true
17071,2385.48,2011-07,358.4,2011-07,2011-06,true
17071,2385.48,2011-07,358.4,2011-10,2011-09,true
17071,2385.48,2011-07,358.4,2011-11,2011-10,true
17071,2385.48,2011-07,358.4,2011-12,2011-11,true
17071,2385.48,2011-04,268.6,2011-03,2011-02,true
17071,2385.48,2011-04,268.6,2011-04,2011-03,true
17071,2385.48,2011-04,268.6,2011-07,2011-06,true
17071,2385.48,2011-04,268.6,2011-10,2011-09,true
17071,2385.48,2011-04,268.6,2011-11,2011-10,true
17071,2385.48,2011-04,268.6,2011-12,2011-11,true
17071,2385.48,2011-10,302.65,2011-03,2011-02,true
17071,2385.48,2011-10,302.65,2011-04,2011-03,true
17071,2385.48,2011-10,302.65,2011-07,2011-06,true
17071,2385.48,2011-10,302.65,2011-10,2011-09,true
17071,2385.48,2011-10,302.65,2011-11,2011-10,true
17071,2385.48,2011-10,302.65,2011-12,2011-11,true
17076,841.08,2011-11,506.88,2011-03,2010-12,true
17076,841.08,2011-03,182.7,2011-03,2010-12,true
17076,841.08,2010-12,151.5,2011-03,2010-12,true
17082,2003.85,2011-11,1366.91,,,false
17082,2003.85,2011-01,636.94,,,false
17083,1405.78,2011-02,996.02,,,false
17083,1405.78,2011-08,409.76,,,false
17086,2050.08,2011-11,948.34,2011-11,2011-10,true
17086,2050.08,2011-11,948.34,2011-12,2011-11,true
17086,2050.08,2011-12,459.86,2011-11,2011-10,true
17086,2050.08,2011-12,459.86,2011-12,2011-11,true
17086,2050.08,2011-10,641.88,2011-11,2011-10,true
17086,2050.08,2011-10,641.88,2011-12,2011-11,true
17088,1991.01,2011-03,1015.83,,,false
17088,1991.01,2011-09,352.62,,,false
17088,1991.01,2011-11,239.28,,,false
17088,1991.01,2011-06,383.28,,,false
17092,1774.03,2011-03,134.9,2011-09,2011-08,true
17092,1774.03,2011-03,134.9,2011-10,2011-09,true
17092,1774.03,2011-10,788.11,2011-09,2011-08,true
17092,1774.03,2011-10,788.11,2011-10,2011-09,true
17092,1774.03,2011-09,356.6,2011-09,2011-08,true
17092,1774.03,2011-09,356.6,2011-10,2011-09,true
17092,1774.03,2011-08,494.42,2011-09,2011-08,true
17092,1774.03,2011-08,494.42,2011-10,2011-09,true
17096,992.68,2011-03,133.49,2011-11,2011-10,true
17096,992.68,2011-07,285.6,2011-11,2011-10,true
17096,992.68,2011-10,261.91,2011-11,2011-10,true
17096,992.68,2011-11,311.68,2011-11,2011-10,true
17097,937.92,2011-01,112.92,2011-01,2010-12,true
17097,937.92,2011-01,112.92,2011-12,2011-11,true
17097,937.92,2011-12,144.15,2011-01,2010-12,true
17097,937.92,2011-12,144.15,2011-12,2011-11,true
17097,937.92,2011-11,170.74,2011-01,2010-12,true
17097,937.92,2011-11,170.74,2011-12,2011-11,true
17097,937.92,2010-12,174.72,2011-01,2010-12,true
17097,937.92,2010-12,174.72,2011-12,2011-11,true
17097,937.92,2011-08,335.39,2011-01,2010-12,true
17097,937.92,2011-08,335.39,2011-12,2011-11,true
17100,971.74,2011-11,971.74,,,false
17101,1621.73,2011-10,669.15,2011-11,2011-10,true
17101,1621.73,2011-06,230.58,2011-11,2011-10,true
17101,1621.73,2011-11,722.0,2011-11,2011-10,true
17114,739.72,2011-07,112.0,2011-02,2011-01,true
17114,739.72,2011-07,112.0,2011-05,2011-04,true
17114,739.72,2011-07,112.0,2011-06,2011-05,true
17114,739.72,2011-07,112.0,2011-07,2011-06,true
17114,739.72,2011-07,112.0,2011-12,2011-11,true
17114,739.72,2011-05,45.7,2011-02,2011-01,true
17114,739.72,2011-05,45.7,2011-05,2011-04,true
17114,739.72,2011-05,45.7,2011-06,2011-05,true
17114,739.72,2011-05,45.7,2011-07,2011-06,true
17114,739.72,2011-05,45.7,2011-12,2011-11,true
17114,739.72,2011-06,0.0,2011-02,2011-01,true
17114,739.72,2011-06,0.0,2011-05,2011-04,true
17114,739.72,2011-06,0.0,2011-06,2011-05,true
17114,739.72,2011-06,0.0,2011-07,2011-06,true
17114,739.72,2011-06,0.0,2011-12,2011-11,true
17114,739.72,2011-04,114.3,2011-02,2011-01,true
17114,739.72,2011-04,114.3,2011-05,2011-04,true
17114,739.72,2011-04,114.3,2011-06,2011-05,true
17114,739.72,2011-04,114.3,2011-07,2011-06,true
17114,739.72,2011-04,114.3,2011-12,2011-11,true
17114,739.72,2011-11,114.14,2011-02,2011-01,true
17114,739.72,2011-11,114.14,2011-05,2011-04,true
17114,739.72,2011-11,114.14,2011-06,2011-05,true
17114,739.72,2011-11,114.14,2011-07,2011-06,true
17114,739.72,2011-11,114.14,2011-12,2011-11,true
17114,739.72,2011-12,85.04,2011-02,2011-01,true
17114,739.72,2011-12,85.04,2011-05,2011-04,true
17114,739.72,2011-12,85.04,2011-06,2011-05,true
17114,739.72,2011-12,85.04,2011-07,2011-06,true
17114,739.72,2011-12,85.04,2011-12,2011-11,true
17114,739.72,2011-02,127.95,2011-02,2011-01,true
17114,739.72,2011-02,127.95,2011-05,2011-04,true
17114,739.72,2011-02,127.95,2011-06,2011-05,true
17114,739.72,2011-02,127.95,2011-07,2011-06,true
17114,739.72,2011-02,127.95,2011-12,2011-11,true
17114,739.72,2011-01,140.59,2011-02,2011-01,true
17114,739.72,2011-01,140.59,2011-05,2011-04,true
17114,739.72,2011-01,140.59,2011-06,2011-05,true
17114,739.72,2011-01,140.59,2011-07,2011-06,true
17114,739.72,2011-01,140.59,2011-12,2011-11,true
17119,593.61,2011-12,59.66,,,false
17119,593.61,2011-10,533.95,,,false
17122,138.32,2011-08,138.32,,,false
17124,294.24,2011-06,294.24,,,false
17125,230.5,2011-10,230.5,,,false
17128,157.09,2011-01,157.09,,,false
17138,380.5,2011-03,380.5,,,false
17148,124.88,2011-10,124.88,,,false
17155,251.7,2011-11,108.4,,,false
17155,251.7,2011-06,143.3,,,false
17159,1534.73,2011-10,-4.15,2011-10,2011-09,true
17159,1534.73,2011-10,-4.15,2011-11,2011-10,true
17159,1534.73,2011-09,398.22,2011-10,2011-09,true
17159,1534.73,2011-09,398.22,2011-11,2011-10,true
17159,1534.73,2011-06,528.45,2011-10,2011-09,true
17159,1534.73,2011-06,528.45,2011-11,2011-10,true
17159,1534.73,2011-11,612.21,2011-10,2011-09,true
17159,1534.73,2011-11,612.21,2011-11,2011-10,true
17160,3518.03,2011-04,1205.07,2011-08,2011-07,true
17160,3518.03,2011-08,758.05,2011-08,2011-07,true
17160,3518.03,2011-07,1038.06,2011-08,2011-07,true
17160,3518.03,2011-11,516.85,2011-08,2011-07,true
17162,1707.21,2011-04,183.15,2011-03,2011-02,true
17162,1707.21,2011-04,183.15,2011-04,2011-03,true
17162,1707.21,2011-04,183.15,2011-07,2011-06,true
17162,1707.21,2011-03,211.75,2011-03,2011-02,true
17162,1707.21,2011-03,211.75,2011-04,2011-03,true
17162,1707.21,2011-03,211.75,2011-07,2011-06,true
17162,1707.21,2011-07,298.38,2011-03,2011-02,true
17162,1707.21,2011-07,298.38,2011-04,2011-03,true
17162,1707.21,2011-07,298.38,2011-07,2011-06,true
17162,1707.21,2011-06,337.72,2011-03,2011-02,true
17162,1707.21,2011-06,337.72,2011-04,2011-03,true
17162,1707.21,2011-06,337.72,2011-07,2011-06,true
17162,1707.21,2011-11,251.8,2011-03,2011-02,true
17162,1707.21,2011-11,251.8,2011-04,2011-03,true
17162,1707.21,2011-11,251.8,2011-07,2011-06,true
17162,1707.21,2011-02,424.41,2011-03,2011-02,true
17162,1707.21,2011-02,424.41,2011-04,2011-03,true
17162,1707.21,2011-02,424.41,2011-07,2011-06,true
17164,2466.4,2011-10,-0.95,2011-10,2011-09,true
17164,2466.4,2011-10,-0.95,2011-11,2011-10,true
17164,2466.4,2011-05,316.09,2011-10,2011-09,true
17164,2466.4,2011-05,316.09,2011-11,2011-10,true
17164,2466.4,2011-09,745.84,2011-10,2011-09,true
17164,2466.4,2011-09,745.84,2011-11,2011-10,true
17164,2466.4,2011-11,451.09,2011-10,2011-09,true
17164,2466.4,2011-11,451.09,2011-11,2011-10,true
17164,2466.4,2011-03,627.13,2011-10,2011-09,true
17164,2466.4,2011-03,627.13,2011-11,2011-10,true
17164,2466.4,2011-07,327.2,2011-10,2011-09,true
17164,2466.4,2011-07,327.2,2011-11,2011-10,true
17176,306.13,2011-05,306.13,,,false
17179,711.79,2011-04,245.31,2011-04,2010-12,true
17179,711.79,2010-12,243.0,2011-04,2010-12,true
17179,711.79,2011-06,223.48,2011-04,2010-12,true
17180,768.32,2011-10,231.17,,,false
17180,768.32,2011-04,293.16,,,false
17180,768.32,2011-01,243.99,,,false
17188,2275.58,2010-12,404.14,2011-01,2010-12,true
17188,2275.58,2010-12,404.14,2011-02,2011-01,true
17188,2275.58,2011-02,-89.15,2011-01,2010-12,true
17188,2275.58,2011-02,-89.15,2011-02,2011-01,true
17188,2275.58,2011-06,390.65,2011-01,2010-12,true
17188,2275.58,2011-06,390.65,2011-02,2011-01,true
17188,2275.58,2011-11,659.14,2011-01,2010-12,true
17188,2275.58,2011-11,659.14,2011-02,2011-01,true
17188,2275.58,2011-01,910.8,2011-01,2010-12,true
17188,2275.58,2011-01,910.8,2011-02,2011-01,true
17189,383.75,2011-08,157.18,2011-08,2010-12,true
17189,383.75,2010-12,226.57,2011-08,2010-12,true
17191,2093.68,2011-11,532.17,2011-03,2010-12,true
17191,2093.68,2011-03,310.77,2011-03,2010-12,true
17191,2093.68,2011-06,354.82,2011-03,2010-12,true
17191,2093.68,2011-09,385.81,2011-03,2010-12,true
17191,2093.68,2010-12,510.11,2011-03,2010-12,true
17194,262.62,2011-03,10.0,2011-03,2010-12,true
17194,262.62,2010-12,252.62,2011-03,2010-12,true
17197,1013.01,2011-11,1013.01,,,false
17206,204.24,2011-10,204.24,,,false
17211,2299.67,2011-06,210.95,2011-03,2010-12,true
17211,2299.67,2011-06,210.95,2011-04,2011-03,true
17211,2299.67,2011-06,210.95,2011-11,2011-10,true
17211,2299.67,2011-10,419.33,2011-03,2010-12,true
17211,2299.67,2011-10,419.33,2011-04,2011-03,true
17211,2299.67,2011-10,419.33,2011-11,2011-10,true
17211,2299.67,2011-03,345.82,2011-03,2010-12,true
17211,2299.67,2011-03,345.82,2011-04,2011-03,true
17211,2299.67,2011-03,345.82,2011-11,2011-10,true
17211,2299.67,2010-12,779.71,2011-03,2010-12,true
17211,2299.67,2010-12,779.71,2011-04,2011-03,true
17211,2299.67,2010-12,779.71,2011-11,2011-10,true
17211,2299.67,2011-04,110.86,2011-03,2010-12,true
17211,2299.67,2011-04,110.86,2011-04,2011-03,true
17211,2299.67,2011-04,110.86,2011-11,2011-10,true
17211,2299.67,2011-11,433.0,2011-03,2010-12,true
17211,2299.67,2011-11,433.0,2011-04,2011-03,true
17211,2299.67,2011-11,433.0,2011-11,2011-10,true
17217,113.5,2011-04,113.5,,,false
17220,3187.55,2011-07,371.1,2011-01,2010-12,true
17220,3187.55,2011-07,371.1,2011-08,2011-07,true
17220,3187.55,2011-07,371.1,2011-09,2011-08,true
17220,3187.55,2011-07,371.1,2011-10,2011-09,true
17220,3187.55,2011-07,371.1,2011-11,2011-10,true
17220,3187.55,2011-08,331.57,2011-01,2010-12,true
17220,3187.55,2011-08,331.57,2011-08,2011-07,true
17220,3187.55,2011-08,331.57,2011-09,2011-08,true
17220,3187.55,2011-08,331.57,2011-10,2011-09,true
17220,3187.55,2011-08,331.57,2011-11,2011-10,true
17220,3187.55,2010-12,317.5,2011-01,2010-12,true
17220,3187.55,2010-12,317.5,2011-08,2011-07,true
17220,3187.55,2010-12,317.5,2011-09,2011-08,true
17220,3187.55,2010-12,317.5,2011-10,2011-09,true
17220,3187.55,2010-12,317.5,2011-11,2011-10,true
17220,3187.55,2011-01,320.0,2011-01,2010-12,true
17220,3187.55,2011-01,320.0,2011-08,2011-07,true
17220,3187.55,2011-01,320.0,2011-09,2011-08,true
17220,3187.55,2011-01,320.0,2011-10,2011-09,true
17220,3187.55,2011-01,320.0,2011-11,2011-10,true
17220,3187.55,2011-09,444.51,2011-01,2010-12,true
17220,3187.55,2011-09,444.51,2011-08,2011-07,true
17220,3187.55,2011-09,444.51,2011-09,2011-08,true
17220,3187.55,2011-09,444.51,2011-10,2011-09,true
17220,3187.55,2011-09,444.51,2011-11,2011-10,true
17220,3187.55,2011-03,415.8,2011-01,2010-12,true
17220,3187.55,2011-03,415.8,2011-08,2011-07,true
17220,3187.55,2011-03,415.8,2011-09,2011-08,true
17220,3187.55,2011-03,415.8,2011-10,2011-09,true
17220,3187.55,2011-03,415.8,2011-11,2011-10,true
17220,3187.55,2011-11,293.78,2011-01,2010-12,true
17220,3187.55,2011-11,293.78,2011-08,2011-07,true
17220,3187.55,2011-11,293.78,2011-09,2011-08,true
17220,3187.55,2011-11,293.78,2011-10,2011-09,true
17220,3187.55,2011-11,293.78,2011-11,2011-10,true
17220,3187.55,2011-05,409.53,2011-01,2010-12,true
17220,3187.55,2011-05,409.53,2011-08,2011-07,true
17220,3187.55,2011-05,409.53,2011-09,2011-08,true
17220,3187.55,2011-05,409.53,2011-10,2011-09,true
17220,3187.55,2011-05,409.53,2011-11,2011-10,true
17220,3187.55,2011-10,283.76,2011-01,2010-12,true
17220,3187.55,2011-10,283.76,2011-08,2011-07,true
17220,3187.55,2011-10,283.76,2011-09,2011-08,true
17220,3187.55,2011-10,283.76,2011-10,2011-09,true
17220,3187.55,2011-10,283.76,2011-11,2011-10,true
17221,334.48,2011-12,202.2,2011-12,2011-11,true
17221,334.48,2011-11,132.28,2011-12,2011-11,true
17223,416.89,2011-02,124.05,2011-02,2010-12,true
17223,416.89,2010-12,292.84,2011-02,2010-12,true
17228,1906.09,2011-05,208.2,2011-02,2010-12,true
17228,1906.09,2011-05,208.2,2011-10,2011-09,true
17228,1906.09,2011-05,208.2,2011-11,2011-10,true
17228,1906.09,2011-10,432.26,2011-02,2010-12,true
17228,1906.09,2011-10,432.26,2011-10,2011-09,true
17228,1906.09,2011-10,432.26,2011-11,2011-10,true
17228,1906.09,2011-09,368.72,2011-02,2010-12,true
17228,1906.09,2011-09,368.72,2011-10,2011-09,true
17228,1906.09,2011-09,368.72,2011-11,2011-10,true
17228,1906.09,2010-12,355.95,2011-02,2010-12,true
17228,1906.09,2010-12,355.95,2011-10,2011-09,true
17228,1906.09,2010-12,355.95,2011-11,2011-10,true
17228,1906.09,2011-11,417.53,2011-02,2010-12,true
17228,1906.09,2011-11,417.53,2011-10,2011-09,true
17228,1906.09,2011-11,417.53,2011-11,2011-10,true
17228,1906.09,2011-02,123.43,2011-02,2010-12,true
17228,1906.09,2011-02,123.43,2011-10,2011-09,true
17228,1906.09,2011-02,123.43,2011-11,2011-10,true
17232,417.77,2011-11,208.04,2011-12,2011-11,true
17232,417.77,2011-12,209.73,2011-12,2011-11,true
17233,190.88,2011-11,190.88,,,false
17237,314.69,2011-11,314.69,,,false
17238,3719.1,2011-09,264.31,2011-01,2010-12,true
17238,3719.1,2011-09,264.31,2011-06,2011-05,true
17238,3719.1,2011-09,264.31,2011-07,2011-06,true
17238,3719.1,2011-09,264.31,2011-10,2011-09,true
17238,3719.1,2011-09,264.31,2011-11,2011-10,true
17238,3719.1,2011-09,264.31,2011-12,2011-11,true
17238,3719.1,2011-11,593.67,2011-01,2010-12,true
17238,3719.1,2011-11,593.67,2011-06,2011-05,true
17238,3719.1,2011-11,593.67,2011-07,2011-06,true
17238,3719.1,2011-11,593.67,2011-10,2011-09,true
17238,3719.1,2011-11,593.67,2011-11,2011-10,true
17238,3719.1,2011-11,593.67,2011-12,2011-11,true
17238,3719.1,2010-12,370.09,2011-01,2010-12,true
17238,3719.1,2010-12,370.09,2011-06,2011-05,true
17238,3719.1,2010-12,370.09,2011-07,2011-06,true
17238,3719.1,2010-12,370.09,2011-10,2011-09,true
17238,3719.1,2010-12,370.09,2011-11,2011-10,true
17238,3719.1,2010-12,370.09,2011-12,2011-11,true
17238,3719.1,2011-07,411.73,2011-01,2010-12,true
17238,3719.1,2011-07,411.73,2011-06,2011-05,true
17238,3719.1,2011-07,411.73,2011-07,2011-06,true
17238,3719.1,2011-07,411.73,2011-10,2011-09,true
17238,3719.1,2011-07,411.73,2011-11,2011-10,true
17238,3719.1,2011-07,411.73,2011-12,2011-11,true
17238,3719.1,2011-06,184.59,2011-01,2010-12,true
17238,3719.1,2011-06,184.59,2011-06,2011-05,true
17238,3719.1,2011-06,184.59,2011-07,2011-06,true
17238,3719.1,2011-06,184.59,2011-10,2011-09,true
17238,3719.1,2011-06,184.59,2011-11,2011-10,true
17238,3719.1,2011-06,184.59,2011-12,2011-11,true
17238,3719.1,2011-05,360.68,2011-01,2010-12,true
17238,3719.1,2011-05,360.68,2011-06,2011-05,true
17238,3719.1,2011-05,360.68,2011-07,2011-06,true
17238,3719.1,2011-05,360.68,2011-10,2011-09,true
17238,3719.1,2011-05,360.68,2011-11,2011-10,true
17238,3719.1,2011-05,360.68,2011-12,2011-11,true
17238,3719.1,2011-12,634.62,2011-01,2010-12,true
17238,3719.1,2011-12,634.62,2011-06,2011-05,true
17238,3719.1,2011-12,634.62,2011-07,2011-06,true
17238,3719.1,2011-12,634.62,2011-10,2011-09,true
17238,3719.1,2011-12,634.62,2011-11,2011-10,true
17238,3719.1,2011-12,634.62,2011-12,2011-11,true
17238,3719.1,2011-03,477.93,2011-01,2010-12,true
17238,3719.1,2011-03,477.93,2011-06,2011-05,true
17238,3719.1,2011-03,477.93,2011-07,2011-06,true
17238,3719.1,2011-03,477.93,2011-10,2011-09,true
17238,3719.1,2011-03,477.93,2011-11,2011-10,true
17238,3719.1,2011-03,477.93,2011-12,2011-11,true
17238,3719.1,2011-01,138.55,2011-01,2010-12,true
17238,3719.1,2011-01,138.55,2011-06,2011-05,true
17238,3719.1,2011-01,138.55,2011-07,2011-06,true
17238,3719.1,2011-01,138.55,2011-10,2011-09,true
17238,3719.1,2011-01,138.55,2011-11,2011-10,true
17238,3719.1,2011-01,138.55,2011-12,2011-11,true
17238,3719.1,2011-10,282.93,2011-01,2010-12,true
17238,3719.1,2011-10,282.93,2011-06,2011-05,true
17238,3719.1,2011-10,282.93,2011-07,2011-06,true
17238,3719.1,2011-10,282.93,2011-10,2011-09,true
17238,3719.1,2011-10,282.93,2011-11,2011-10,true
17238,3719.1,2011-10,282.93,2011-12,2011-11,true
17239,379.95,2010-12,-2.55,2011-01,2010-12,true
17239,379.95,2011-01,382.5,2011-01,2010-12,true
17244,954.9,2011-10,954.9,,,false
17250,381.97,2011-03,162.65,,,false
17250,381.97,2011-12,219.32,,,false
17251,269.83,2010-12,269.83,,,false
17253,178.26,2011-11,178.26,,,false
17254,271.19,2011-12,102.13,2011-12,2011-11,true
17254,271.19,2011-11,169.06,2011-12,2011-11,true
17255,291.48,2011-10,183.22,,,false
17255,291.48,2011-02,108.26,,,false
17256,240.0,2011-08,112.1,,,false
17256,240.0,2011-01,127.9,,,false
17259,581.23,2010-12,367.95,2011-07,2010-12,true
17259,581.23,2011-07,213.28,2011-07,2010-12,true
17263,63.44,2011-05,63.44,,,false
17265,550.01,2011-07,172.17,2011-07,2011-06,true
17265,550.01,2011-06,377.84,2011-07,2011-06,true
17268,763.64,2011-07,35.0,2011-08,2011-07,true
17268,763.64,2011-04,276.48,2011-08,2011-07,true
17268,763.64,2011-08,452.16,2011-08,2011-07,true
17274,107.82,2011-11,107.82,,,false
17287,1049.06,2011-05,132.4,2011-04,2010-12,true
17287,1049.06,2011-05,132.4,2011-05,2011-04,true
17287,1049.06,2011-04,145.24,2011-04,2010-12,true
17287,1049.06,2011-04,145.24,2011-05,2011-04,true
17287,1049.06,2010-12,222.7,2011-04,2010-12,true
17287,1049.06,2010-12,222.7,2011-05,2011-04,true
17287,1049.06,2011-11,168.76,2011-04,2010-12,true
17287,1049.06,2011-11,168.76,2011-05,2011-04,true
17287,1049.06,2011-09,177.89,2011-04,2010-12,true
17287,1049.06,2011-09,177.89,2011-05,2011-04,true
17287,1049.06,2011-07,202.07,2011-04,2010-12,true
17287,1049.06,2011-07,202.07,2011-05,2011-04,true
17288,1417.63,2011-02,53.4,2011-01,2010-12,true
17288,1417.63,2011-02,53.4,2011-02,2011-01,true
17288,1417.63,2011-02,53.4,2011-05,2011-04,true
17288,1417.63,2011-04,127.3,2011-01,2010-12,true
17288,1417.63,2011-04,127.3,2011-02,2011-01,true
17288,1417.63,2011-04,127.3,2011-05,2011-04,true
17288,1417.63,2011-05,245.88,2011-01,2010-12,true
17288,1417.63,2011-05,245.88,2011-02,2011-01,true
17288,1417.63,2011-05,245.88,2011-05,2011-04,true
17288,1417.63,2011-11,753.93,2011-01,2010-12,true
17288,1417.63,2011-11,753.93,2011-02,2011-01,true
17288,1417.63,2011-11,753.93,2011-05,2011-04,true
17288,1417.63,2010-12,133.56,2011-01,2010-12,true
17288,1417.63,2010-12,133.56,2011-02,2011-01,true
17288,1417.63,2010-12,133.56,2011-05,2011-04,true
17288,1417.63,2011-01,103.56,2011-01,2010-12,true
17288,1417.63,2011-01,103.56,2011-02,2011-01,true
17288,1417.63,2011-01,103.56,2011-05,2011-04,true
17290,513.01,2011-12,164.18,2011-12,2011-11,true
17290,513.01,2011-11,348.83,2011-12,2011-11,true
17293,1854.06,2011-08,161.86,2011-02,2010-12,true
17293,1854.06,2011-08,161.86,2011-08,2011-07,true
17293,1854.06,2011-08,161.86,2011-09,2011-08,true
17293,1854.06,2011-08,161.86,2011-10,2011-09,true
17293,1854.06,2011-08,161.86,2011-11,2011-10,true
17293,1854.06,2011-08,161.86,2011-12,2011-11,true
17293,1854.06,2011-07,235.82,2011-02,2010-12,true
17293,1854.06,2011-07,235.82,2011-08,2011-07,true
17293,1854.06,2011-07,235.82,2011-09,2011-08,true
17293,1854.06,2011-07,235.82,2011-10,2011-09,true
17293,1854.06,2011-07,235.82,2011-11,2011-10,true
17293,1854.06,2011-07,235.82,2011-12,2011-11,true
17293,1854.06,2011-11,306.25,2011-02,2010-12,true
17293,1854.06,2011-11,306.25,2011-08,2011-07,true
17293,1854.06,2011-11,306.25,2011-09,2011-08,true
17293,1854.06,2011-11,306.25,2011-10,2011-09,true
17293,1854.06,2011-11,306.25,2011-11,2011-10,true
17293,1854.06,2011-11,306.25,2011-12,2011-11,true
17293,1854.06,2011-02,123.21,2011-02,2010-12,true
17293,1854.06,2011-02,123.21,2011-08,2011-07,true
17293,1854.06,2011-02,123.21,2011-09,2011-08,true
17293,1854.06,2011-02,123.21,2011-10,2011-09,true
17293,1854.06,2011-02,123.21,2011-11,2011-10,true
17293,1854.06,2011-02,123.21,2011-12,2011-11,true
17293,1854.06,2011-09,250.34,2011-02,2010-12,true
17293,1854.06,2011-09,250.34,2011-08,2011-07,true
17293,1854.06,2011-09,250.34,2011-09,2011-08,true
17293,1854.06,2011-09,250.34,2011-10,2011-09,true
17293,1854.06,2011-09,250.34,2011-11,2011-10,true
17293,1854.06,2011-09,250.34,2011-12,2011-11,true
17293,1854.06,2011-12,194.13,2011-02,2010-12,true
17293,1854.06,2011-12,194.13,2011-08,2011-07,true
17293,1854.06,2011-12,194.13,2011-09,2011-08,true
17293,1854.06,2011-12,194.13,2011-10,2011-09,true
17293,1854.06,2011-12,194.13,2011-11,2011-10,true
17293,1854.06,2011-12,194.13,2011-12,2011-11,true
17293,1854.06,2010-12,346.14,2011-02,2010-12,true
17293,1854.06,2010-12,346.14,2011-08,2011-07,true
17293,1854.06,2010-12,346.14,2011-09,2011-08,true
17293,1854.06,2010-12,346.14,2011-10,2011-09,true
17293,1854.06,2010-12,346.14,2011-11,2011-10,true
17293,1854.06,2010-12,346.14,2011-12,2011-11,true
17293,1854.06,2011-10,236.31,2011-02,2010-12,true
17293,1854.06,2011-10,236.31,2011-08,2011-07,true
17293,1854.06,2011-10,236.31,2011-09,2011-08,true
17293,1854.06,2011-10,236.31,2011-10,2011-09,true
17293,1854.06,2011-10,236.31,2011-11,2011-10,true
17293,1854.06,2011-10,236.31,2011-12,2011-11,true
17303,250.04,2010-12,250.04,,,false
17311,1384.85,2011-01,556.46,,,false
17311,1384.85,2011-09,828.39,,,false
17313,2288.13,2011-11,2288.13,,,false
17314,2514.76,2011-03,213.3,2011-02,2011-01,true
17314,2514.76,2011-03,213.3,2011-03,2011-02,true
17314,2514.76,2011-03,213.3,2011-07,2011-06,true
17314,2514.76,2011-03,213.3,2011-11,2011-10,true
17314,2514.76,2011-11,350.37,2011-02,2011-01,true
17314,2514.76,2011-11,350.37,2011-03,2011-02,true
17314,2514.76,2011-11,350.37,2011-07,2011-06,true
17314,2514.76,2011-11,350.37,2011-11,2011-10,true
17314,2514.76,2011-10,667.92,2011-02,2011-01,true
17314,2514.76,2011-10,667.92,2011-03,2011-02,true
17314,2514.76,2011-10,667.92,2011-07,2011-06,true
17314,2514.76,2011-10,667.92,2011-11,2011-10,true
17314,2514.76,2011-06,517.05,2011-02,2011-01,true
17314,2514.76,2011-06,517.05,2011-03,2011-02,true
17314,2514.76,2011-06,517.05,2011-07,2011-06,true
17314,2514.76,2011-06,517.05,2011-11,2011-10,true
17314,2514.76,2011-02,359.45,2011-02,2011-01,true
17314,2514.76,2011-02,359.45,2011-03,2011-02,true
17314,2514.76,2011-02,359.45,2011-07,2011-06,true
17314,2514.76,2011-02,359.45,2011-11,2011-10,true
17314,2514.76,2011-07,202.87,2011-02,2011-01,true
17314,2514.76,2011-07,202.87,2011-03,2011-02,true
17314,2514.76,2011-07,202.87,2011-07,2011-06,true
17314,2514.76,2011-07,202.87,2011-11,2011-10,true
17314,2514.76,2011-01,203.8,2011-02,2011-01,true
17314,2514.76,2011-01,203.8,2011-03,2011-02,true
17314,2514.76,2011-01,203.8,2011-07,2011-06,true
17314,2514.76,2011-01,203.8,2011-11,2011-10,true
17320,1200.62,2010-12,450.92,2011-04,2010-12,true
17320,1200.62,2011-04,459.18,2011-04,2010-12,true
17320,1200.62,2011-08,290.52,2011-04,2010-12,true
17321,657.16,2011-12,41.25,,,false
17321,657.16,2011-10,615.91,,,false
17330,363.9,2011-11,99.0,2011-11,2011-10,true
17330,363.9,2011-10,264.9,2011-11,2011-10,true
17331,175.2,2011-08,175.2,,,false
17338,6461.79,2011-05,300.05,2011-01,2010-12,true
17338,6461.79,2011-05,300.05,2011-02,2011-01,true
17338,6461.79,2011-05,300.05,2011-05,2011-04,true
17338,6461.79,2011-05,300.05,2011-08,2011-07,true
17338,6461.79,2011-01,770.75,2011-01,2010-12,true
17338,6461.79,2011-01,770.75,2011-02,2011-01,true
17338,6461.79,2011-01,770.75,2011-05,2011-04,true
17338,6461.79,2011-01,770.75,2011-08,2011-07,true
17338,6461.79,2011-07,575.53,2011-01,2010-12,true
17338,6461.79,2011-07,575.53,2011-02,2011-01,true
17338,6461.79,2011-07,575.53,2011-05,2011-04,true
17338,6461.79,2011-07,575.53,2011-08,2011-07,true
17338,6461.79,2011-02,1100.25,2011-01,2010-12,true
17338,6461.79,2011-02,1100.25,2011-02,2011-01,true
17338,6461.79,2011-02,1100.25,2011-05,2011-04,true
17338,6461.79,2011-02,1100.25,2011-08,2011-07,true
17338,6461.79,2011-11,1318.67,2011-01,2010-12,true
17338,6461.79,2011-11,1318.67,2011-02,2011-01,true
17338,6461.79,2011-11,1318.67,2011-05,2011-04,true
17338,6461.79,2011-11,1318.67,2011-08,2011-07,true
17338,6461.79,2011-08,946.74,2011-01,2010-12,true
